country,iso3,region,subregion,year,stress_index,stress_band,state_regime,event_signal,event_type_primary,event_phase,coverage_count,coverage_ratio,confidence_band,synthetic_flag
Zimbabwe,ZWE,Africa,Eastern Africa,2000,49.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2001,48.8,Medium,Watch,0.039,Baseline,latent,15,0.469,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2002,50.8,High,Escalated,0.176,Institutional transition,active,12,0.375,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2003,52.8,High,Escalated,0.291,Institutional transition,active,10,0.312,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2004,51.3,High,Escalated,0.176,Institutional transition,active,12,0.375,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2005,49.6,Medium,Watch,0.039,Baseline,latent,13,0.406,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2006,48.6,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2007,48.0,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2008,48.1,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2009,48.5,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2010,48.7,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2011,48.7,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2012,48.7,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2013,48.4,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2014,48.9,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2015,49.7,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2016,49.4,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2017,49.9,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2018,50.4,High,Escalated,0.0,Baseline,latent,15,0.469,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2019,50.2,High,Escalated,0.0,Baseline,latent,18,0.562,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2020,50.9,High,Escalated,0.0,Baseline,latent,12,0.375,Low,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2021,50.0,High,Escalated,0.0,Baseline,latent,20,0.625,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2022,49.8,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2023,50.0,High,Escalated,0.0,Baseline,latent,17,0.531,Medium,Yes
Zimbabwe,ZWE,Africa,Eastern Africa,2024,49.1,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Angola,AGO,Africa,Middle Africa,1990,51.9,High,Escalated,0.0,Baseline,latent,8,0.25,Low,Yes
Angola,AGO,Africa,Middle Africa,1991,53.8,High,Escalated,0.155,Fiscal shock,active,7,0.219,Low,Yes
Angola,AGO,Africa,Middle Africa,1992,54.8,High,Escalated,0.228,Fiscal shock,active,10,0.312,Low,Yes
Angola,AGO,Africa,Middle Africa,1993,56.1,High,Escalated,0.301,Fiscal shock,active,8,0.25,Low,Yes
Angola,AGO,Africa,Middle Africa,1994,56.6,High,Escalated,0.356,Fiscal shock,active,11,0.344,Low,Yes
Angola,AGO,Africa,Middle Africa,1995,57.0,High,Escalated,0.376,Fiscal shock,active,6,0.188,Low,Yes
Angola,AGO,Africa,Middle Africa,1996,56.1,High,Escalated,0.356,Fiscal shock,active,9,0.281,Low,Yes
Angola,AGO,Africa,Middle Africa,1997,54.9,High,Escalated,0.301,Fiscal shock,active,7,0.219,Low,Yes
Angola,AGO,Africa,Middle Africa,1998,53.3,High,Escalated,0.228,Fiscal shock,active,8,0.25,Low,Yes
Angola,AGO,Africa,Middle Africa,1999,50.8,High,Escalated,0.155,Fiscal shock,active,15,0.469,Medium,Yes
Angola,AGO,Africa,Middle Africa,2000,48.1,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2001,47.8,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Angola,AGO,Africa,Middle Africa,2002,46.8,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2003,46.5,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Angola,AGO,Africa,Middle Africa,2004,45.9,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Angola,AGO,Africa,Middle Africa,2005,45.5,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2006,45.7,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Angola,AGO,Africa,Middle Africa,2007,45.3,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Angola,AGO,Africa,Middle Africa,2008,47.2,Medium,Watch,0.104,Information disruption,build,15,0.469,Medium,Yes
Angola,AGO,Africa,Middle Africa,2009,48.5,Medium,Watch,0.153,Information disruption,active,15,0.469,Medium,Yes
Angola,AGO,Africa,Middle Africa,2010,50.4,High,Escalated,0.202,Information disruption,active,12,0.375,Low,Yes
Angola,AGO,Africa,Middle Africa,2011,51.8,High,Escalated,0.238,Information disruption,active,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2012,52.8,High,Escalated,0.252,Information disruption,active,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2013,53.2,High,Escalated,0.238,Information disruption,active,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2014,52.8,High,Escalated,0.202,Information disruption,active,18,0.562,Medium,Yes
Angola,AGO,Africa,Middle Africa,2015,53.2,High,Escalated,0.153,Information disruption,active,12,0.375,Low,Yes
Angola,AGO,Africa,Middle Africa,2016,52.4,High,Escalated,0.104,Information disruption,build,13,0.406,Low,Yes
Angola,AGO,Africa,Middle Africa,2017,50.6,High,Escalated,0.0,Baseline,latent,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2018,50.6,High,Escalated,0.0,Baseline,latent,13,0.406,Low,Yes
Angola,AGO,Africa,Middle Africa,2019,49.8,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Angola,AGO,Africa,Middle Africa,2020,49.1,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Angola,AGO,Africa,Middle Africa,2021,49.5,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Angola,AGO,Africa,Middle Africa,2022,48.1,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Angola,AGO,Africa,Middle Africa,2023,47.5,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Angola,AGO,Africa,Middle Africa,2024,47.1,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,1990,48.9,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1991,48.8,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1992,48.3,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1993,48.8,Medium,Watch,0.0,Baseline,latent,6,0.188,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1994,47.9,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1995,47.7,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1996,47.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1997,47.6,Medium,Watch,0.0,Baseline,latent,6,0.188,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1998,46.6,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Cameroon,CMR,Africa,Middle Africa,1999,46.4,Medium,Watch,0.039,Baseline,latent,13,0.406,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2000,48.8,Medium,Watch,0.175,Institutional transition,active,10,0.312,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2001,50.3,High,Escalated,0.289,Institutional transition,active,12,0.375,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2002,49.7,Medium,Watch,0.175,Institutional transition,active,8,0.25,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2003,47.5,Medium,Watch,0.039,Baseline,latent,11,0.344,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2004,46.2,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2005,45.9,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2006,45.7,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2007,45.6,Medium,Watch,0.029,Baseline,latent,15,0.469,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2008,45.9,Medium,Watch,0.055,Governance stress,build,15,0.469,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2009,46.0,Medium,Watch,0.08,Governance stress,build,17,0.531,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2010,47.1,Medium,Watch,0.09,Governance stress,build,13,0.406,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2011,47.1,Medium,Watch,0.08,Governance stress,build,13,0.406,Low,Yes
Cameroon,CMR,Africa,Middle Africa,2012,46.5,Medium,Watch,0.055,Governance stress,build,15,0.469,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2013,45.9,Medium,Watch,0.029,Baseline,latent,18,0.562,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2014,45.3,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2015,45.4,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2016,45.8,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2017,45.9,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2018,45.5,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2019,45.4,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2020,45.9,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2021,45.9,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2022,45.9,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2023,45.8,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Cameroon,CMR,Africa,Middle Africa,2024,46.0,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Algeria,DZA,Africa,Northern Africa,1990,50.1,High,Escalated,0.0,Baseline,latent,8,0.25,Low,Yes
Algeria,DZA,Africa,Northern Africa,1991,49.5,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,1992,49.0,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,1993,48.6,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,1994,48.6,Medium,Watch,0.026,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,1995,49.6,Medium,Watch,0.118,Institutional transition,build,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,1996,51.2,High,Escalated,0.194,Institutional transition,active,7,0.219,Low,Yes
Algeria,DZA,Africa,Northern Africa,1997,50.1,High,Escalated,0.118,Institutional transition,build,9,0.281,Low,Yes
Algeria,DZA,Africa,Northern Africa,1998,47.9,Medium,Watch,0.026,Baseline,latent,12,0.375,Low,Yes
Algeria,DZA,Africa,Northern Africa,1999,47.7,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Algeria,DZA,Africa,Northern Africa,2000,46.9,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,2001,46.9,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Algeria,DZA,Africa,Northern Africa,2002,47.0,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,2003,46.7,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,2004,46.8,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Algeria,DZA,Africa,Northern Africa,2005,47.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Algeria,DZA,Africa,Northern Africa,2006,47.9,Medium,Watch,0.089,External spillover,build,16,0.5,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2007,50.2,High,Escalated,0.167,External spillover,active,10,0.312,Low,Yes
Algeria,DZA,Africa,Northern Africa,2008,51.6,High,Escalated,0.243,External spillover,active,11,0.344,Low,Yes
Algeria,DZA,Africa,Northern Africa,2009,52.6,High,Escalated,0.275,External spillover,active,13,0.406,Low,Yes
Algeria,DZA,Africa,Northern Africa,2010,52.1,High,Escalated,0.243,External spillover,active,14,0.438,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2011,51.2,High,Escalated,0.167,External spillover,active,14,0.438,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2012,50.3,High,Escalated,0.089,External spillover,build,14,0.438,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2013,48.5,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2014,48.4,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2015,47.9,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2016,47.7,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2017,47.5,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2018,47.5,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2019,46.8,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2020,46.6,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2021,46.2,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2022,45.2,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2023,45.1,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Algeria,DZA,Africa,Northern Africa,2024,45.1,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Egypt,EGY,Africa,Northern Africa,1990,46.8,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,1991,47.7,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Egypt,EGY,Africa,Northern Africa,1992,46.3,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,1993,46.5,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Egypt,EGY,Africa,Northern Africa,1994,46.5,Medium,Watch,0.0,Baseline,latent,7,0.219,Low,Yes
Egypt,EGY,Africa,Northern Africa,1995,45.7,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,1996,45.6,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,1997,45.1,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,1998,45.0,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Egypt,EGY,Africa,Northern Africa,1999,44.4,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Egypt,EGY,Africa,Northern Africa,2000,44.3,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,2001,44.1,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,2002,44.0,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2003,44.0,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2004,44.7,Medium,Watch,0.0,Baseline,latent,9,0.281,Low,Yes
Egypt,EGY,Africa,Northern Africa,2005,44.5,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Egypt,EGY,Africa,Northern Africa,2006,46.2,Medium,Watch,0.093,Governance stress,build,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,2007,47.4,Medium,Watch,0.173,Governance stress,active,16,0.5,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2008,50.1,High,Escalated,0.252,Governance stress,active,12,0.375,Low,Yes
Egypt,EGY,Africa,Northern Africa,2009,50.8,High,Escalated,0.286,Governance stress,active,15,0.469,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2010,51.3,High,Escalated,0.252,Governance stress,active,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,2011,50.6,High,Escalated,0.173,Governance stress,active,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,2012,48.9,Medium,Watch,0.093,Governance stress,build,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,2013,46.9,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,2014,46.8,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Egypt,EGY,Africa,Northern Africa,2015,45.8,Medium,Watch,0.0,Baseline,latent,20,0.625,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2016,47.6,Medium,Watch,0.079,Information disruption,build,15,0.469,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2017,48.1,Medium,Watch,0.117,Information disruption,build,15,0.469,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2018,48.2,Medium,Watch,0.155,Information disruption,active,18,0.562,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2019,48.5,Medium,Watch,0.183,Information disruption,active,17,0.531,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2020,49.1,Medium,Watch,0.193,Information disruption,active,13,0.406,Low,Yes
Egypt,EGY,Africa,Northern Africa,2021,48.3,Medium,Watch,0.183,Information disruption,active,18,0.562,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2022,47.8,Medium,Watch,0.155,Information disruption,active,20,0.625,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2023,47.0,Medium,Watch,0.117,Information disruption,build,18,0.562,Medium,Yes
Egypt,EGY,Africa,Northern Africa,2024,45.9,Medium,Watch,0.079,Information disruption,build,18,0.562,Medium,Yes
Morocco,MAR,Africa,Northern Africa,1990,51.3,High,Escalated,0.0,Baseline,latent,9,0.281,Low,Yes
Morocco,MAR,Africa,Northern Africa,1991,50.9,High,Escalated,0.0,Baseline,latent,9,0.281,Low,Yes
Morocco,MAR,Africa,Northern Africa,1992,50.8,High,Escalated,0.0,Baseline,latent,9,0.281,Low,Yes
Morocco,MAR,Africa,Northern Africa,1993,50.4,High,Escalated,0.0,Baseline,latent,8,0.25,Low,Yes
Morocco,MAR,Africa,Northern Africa,1994,50.0,High,Escalated,0.0,Baseline,latent,9,0.281,Low,Yes
Morocco,MAR,Africa,Northern Africa,1995,49.9,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Morocco,MAR,Africa,Northern Africa,1996,50.3,High,Escalated,0.043,Baseline,latent,11,0.344,Low,Yes
Morocco,MAR,Africa,Northern Africa,1997,52.4,High,Escalated,0.191,Information disruption,active,12,0.375,Low,Yes
Morocco,MAR,Africa,Northern Africa,1998,54.8,High,Escalated,0.315,Information disruption,active,11,0.344,Low,Yes
Morocco,MAR,Africa,Northern Africa,1999,53.7,High,Escalated,0.191,Information disruption,active,10,0.312,Low,Yes
Morocco,MAR,Africa,Northern Africa,2000,51.0,High,Escalated,0.043,Baseline,latent,14,0.438,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2001,50.6,High,Escalated,0.0,Baseline,latent,11,0.344,Low,Yes
Morocco,MAR,Africa,Northern Africa,2002,50.1,High,Escalated,0.0,Baseline,latent,12,0.375,Low,Yes
Morocco,MAR,Africa,Northern Africa,2003,50.0,High,Escalated,0.0,Baseline,latent,11,0.344,Low,Yes
Morocco,MAR,Africa,Northern Africa,2004,51.2,High,Escalated,0.081,Information disruption,build,10,0.312,Low,Yes
Morocco,MAR,Africa,Northern Africa,2005,52.0,High,Escalated,0.152,Information disruption,active,14,0.438,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2006,53.7,High,Escalated,0.221,Information disruption,active,11,0.344,Low,Yes
Morocco,MAR,Africa,Northern Africa,2007,54.1,High,Escalated,0.25,Information disruption,active,15,0.469,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2008,53.9,High,Escalated,0.221,Information disruption,active,17,0.531,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2009,53.6,High,Escalated,0.152,Information disruption,active,13,0.406,Low,Yes
Morocco,MAR,Africa,Northern Africa,2010,52.4,High,Escalated,0.081,Information disruption,build,13,0.406,Low,Yes
Morocco,MAR,Africa,Northern Africa,2011,50.9,High,Escalated,0.0,Baseline,latent,11,0.344,Low,Yes
Morocco,MAR,Africa,Northern Africa,2012,50.0,High,Escalated,0.0,Baseline,latent,16,0.5,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2013,49.6,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2014,49.7,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2015,49.3,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2016,48.9,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2017,48.6,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2018,48.0,Medium,Watch,0.0,Baseline,latent,21,0.656,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2019,47.8,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2020,48.1,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2021,47.8,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2022,47.4,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2023,47.1,Medium,Watch,0.0,Baseline,latent,19,0.594,Medium,Yes
Morocco,MAR,Africa,Northern Africa,2024,47.1,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,1990,47.8,Medium,Watch,0.0,Baseline,latent,6,0.188,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1991,47.6,Medium,Watch,0.0,Baseline,latent,8,0.25,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1992,46.8,Medium,Watch,0.0,Baseline,latent,11,0.344,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1993,47.2,Medium,Watch,0.0,Baseline,latent,6,0.188,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1994,46.1,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1995,46.6,Medium,Watch,0.0,Baseline,latent,6,0.188,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1996,45.6,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1997,44.8,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,1998,44.7,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Tunisia,TUN,Africa,Northern Africa,1999,44.8,Medium,Watch,0.0,Recovery window,recovery,9,0.281,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2000,43.7,Medium,Watch,0.0,Recovery window,recovery,14,0.438,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2001,43.3,Medium,Watch,0.0,Recovery window,recovery,14,0.438,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2002,43.8,Medium,Watch,0.0,Recovery window,recovery,11,0.344,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2003,43.5,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2004,43.1,Medium,Watch,0.0,Recovery window,recovery,15,0.469,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2005,43.8,Medium,Watch,0.0,Recovery window,recovery,13,0.406,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2006,43.6,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2007,44.4,Medium,Watch,0.0,Baseline,latent,10,0.312,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2008,44.4,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2009,44.5,Medium,Watch,0.0,Baseline,latent,14,0.438,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2010,45.0,Medium,Watch,0.0,Baseline,latent,13,0.406,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2011,45.1,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2012,45.3,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2013,45.6,Medium,Watch,0.0,Baseline,latent,16,0.5,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2014,46.4,Medium,Watch,0.0,Baseline,latent,12,0.375,Low,Yes
Tunisia,TUN,Africa,Northern Africa,2015,45.9,Medium,Watch,0.0,Baseline,latent,17,0.531,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2016,46.2,Medium,Watch,0.0,Baseline,latent,15,0.469,Medium,Yes
Tunisia,TUN,Africa,Northern Africa,2017,46.0,Medium,Watch,0.0,Baseline,latent,18,0.562,Medium,Yes
